time,algo,unpaid_total_amount,unpaid_algo_amount,profitability,balance
2021-03-30 05:05:00,20,0.00000309,0.00000309,0.00009216000000000003,
2021-03-30 05:00:00,20,0.00000277,0.00000277,0.000057600000000000004,
2021-03-30 04:55:00,20,0.00000257,0.00000257,0.00007488,
2021-03-30 04:50:00,20,0.00000231,0.00000231,0.00006912000000000002,
2021-03-30 04:45:00,20,0.00000207,0.00000207,0.000054720000000000005,
2021-03-30 04:40:00,20,0.00000188,0.00000188,0.000057600000000000004,
2021-03-30 04:35:00,20,0.00000168,0.00000168,0.00005184,
2021-03-30 04:30:00,20,0.00000150,0.00000150,0.00010079999999999998,
2021-03-30 04:25:00,20,0.00000115,0.00000115,0.00008928000000000001,
2021-03-30 04:20:00,20,0.00000084,0.00000084,0.00004608000000000001,
2021-03-30 04:15:00,20,0.00000068,0.00000068,0.00004032000000000001,
2021-03-30 04:10:00,20,0.00000054,0.00000054,0.00007200000000000002,
2021-03-30 04:05:00,20,0.00000029,0.00000029,0.00007200000000000002,
2021-03-30 04:00:00,20,0.00000004,0.00000004,0.000057600000000000004,
2021-03-30 03:59:59,20,0.00001229,0.00001229,0.00006912000000000002,
2021-03-30 03:55:00,20,0.00001213,0.00001213,0.00008639999999999999,
2021-03-30 03:50:00,20,0.00001183,0.00001183,0.00006624,
2021-03-30 03:45:00,20,0.00001160,0.00001160,0.00006336,
2021-03-30 03:40:00,20,0.00001138,0.00001138,0.00006048,
2021-03-30 03:35:00,20,0.00001117,0.00001117,0.000072,
2021-03-30 03:30:00,20,0.00001092,0.00001092,0.00008352,
2021-03-30 03:25:00,20,0.00001063,0.00001063,0.00007488,
2021-03-30 03:20:00,20,0.00001037,0.00001037,0.00007200000000000002,
2021-03-30 03:15:00,20,0.00001012,0.00001012,0.00009216000000000001,
2021-03-30 03:10:00,20,0.00000980,0.00000980,0.0001296,
2021-03-30 03:05:00,20,0.00000935,0.00000935,0.00009504,
2021-03-30 03:00:00,20,0.00000902,0.00000902,0.00008640000000000001,
2021-03-30 02:55:00,20,0.00000872,0.00000872,0.00006336,
2021-03-30 02:50:00,20,0.00000850,0.00000850,0.00008064000000000001,
2021-03-30 02:45:00,20,0.00000822,0.00000822,0.000051840000000000005,
2021-03-30 02:40:00,20,0.00000804,0.00000804,0.00006048,
2021-03-30 02:35:00,20,0.00000783,0.00000783,0.00010368000000000001,
2021-03-30 02:30:00,20,0.00000747,0.00000747,0.00007488,
2021-03-30 02:25:00,20,0.00000721,0.00000721,0.00007200000000000002,
2021-03-30 02:20:00,20,0.00000696,0.00000696,0.00007776,
2021-03-30 02:15:00,20,0.00000669,0.00000669,0.000057600000000000004,
2021-03-30 02:10:00,20,0.00000649,0.00000649,0.00008064000000000001,
2021-03-30 02:05:00,20,0.00000621,0.00000621,0.000057600000000000004,
2021-03-30 02:00:00,20,0.00000601,0.00000601,0.00006336,
2021-03-30 01:55:00,20,0.00000579,0.00000579,0.00006624,
2021-03-30 01:50:00,20,0.00000556,0.00000556,0.00006912000000000002,
2021-03-30 01:45:00,20,0.00000532,0.00000532,0.00011808000000000001,
2021-03-30 01:40:00,20,0.00000491,0.00000491,0.000072,
2021-03-30 01:35:00,20,0.00000466,0.00000466,0.00010656,
2021-03-30 01:30:00,20,0.00000429,0.00000429,0.00006624,
2021-03-30 01:25:00,20,0.00000406,0.00000406,0.00006048,
2021-03-30 01:20:00,20,0.00000385,0.00000385,0.00006911999999999999,
2021-03-30 01:15:00,20,0.00000361,0.00000361,0.00007200000000000002,
2021-03-30 01:10:00,20,0.00000336,0.00000336,0.00007488000000000001,
2021-03-30 01:05:00,20,0.00000310,0.00000310,0.00006335999999999999,
2021-03-30 01:00:00,20,0.00000288,0.00000288,0.000072,
2021-03-30 00:55:00,20,0.00000263,0.00000263,0.00006336,
2021-03-30 00:50:00,20,0.00000241,0.00000241,0.00006336000000000002,
2021-03-30 00:45:00,20,0.00000219,0.00000219,0.00006624,
2021-03-30 00:40:00,20,0.00000196,0.00000196,0.000054720000000000005,
2021-03-30 00:35:00,20,0.00000177,0.00000177,0.00005471999999999999,
2021-03-30 00:30:00,20,0.00000158,0.00000158,0.000072,
2021-03-30 00:25:00,20,0.00000133,0.00000133,0.00006624,
2021-03-30 00:20:00,20,0.00000110,0.00000110,0.00008352,
2021-03-30 00:15:00,20,0.00000081,0.00000081,0.000072,
2021-03-30 00:10:00,20,0.00000056,0.00000056,0.00006048,
2021-03-30 00:05:00,20,0.00000035,0.00000035,0.00008352,
2021-03-30 00:00:00,20,0.00000006,0.00000006,0.00009216000000000001,
2021-03-30 00:00:00,52,0.00000006,0.00000000,0.00009216000000000001,
2021-03-29 23:59:59,52,0.00001329,0.00000003,0.00008928,
2021-03-29 23:59:59,20,0.00001329,0.00001326,0.00008928,
2021-03-29 23:55:00,52,0.00001303,0.00000003,0.000072,
2021-03-29 23:55:00,20,0.00001303,0.00001300,0.000072,
2021-03-29 23:50:00,52,0.00001278,0.00000003,0.00006336,
2021-03-29 23:50:00,20,0.00001278,0.00001275,0.00006336,
2021-03-29 23:45:00,52,0.00001256,0.00000003,0.00010079999999999998,
2021-03-29 23:45:00,20,0.00001256,0.00001253,0.00010079999999999998,
2021-03-29 23:40:00,52,0.00001221,0.00000003,0.00008928,
2021-03-29 23:40:00,20,0.00001221,0.00001218,0.00008928,
2021-03-29 23:35:00,52,0.00001190,0.00000003,0.00006623999999999999,
2021-03-29 23:35:00,20,0.00001190,0.00001187,0.00006623999999999999,
2021-03-29 23:30:00,52,0.00001167,0.00000003,0.00009792,
2021-03-29 23:30:00,20,0.00001167,0.00001164,0.00009792,
2021-03-29 23:25:00,52,0.00001133,0.00000003,0.00009216000000000001,
2021-03-29 23:25:00,20,0.00001133,0.00001130,0.00009216000000000001,
2021-03-29 23:20:00,52,0.00001101,0.00000003,0.00007776,
2021-03-29 23:20:00,20,0.00001101,0.00001098,0.00007776,
2021-03-29 23:15:00,52,0.00001074,0.00000003,0.00007200000000000002,
2021-03-29 23:15:00,20,0.00001074,0.00001071,0.00007200000000000002,
2021-03-29 23:10:00,52,0.00001049,0.00000003,0.00007200000000000002,
2021-03-29 23:10:00,20,0.00001049,0.00001046,0.00007200000000000002,
2021-03-29 23:05:00,52,0.00001024,0.00000003,0.00005471999999999999,
2021-03-29 23:05:00,20,0.00001024,0.00001021,0.00005471999999999999,
2021-03-29 23:00:00,52,0.00001005,0.00000003,0.00009792,
2021-03-29 23:00:00,20,0.00001005,0.00001002,0.00009792,
2021-03-29 22:55:00,52,0.00000971,0.00000003,0.00008928,
2021-03-29 22:55:00,20,0.00000971,0.00000968,0.00008928,
2021-03-29 22:50:00,52,0.00000940,0.00000003,0.00012384,
2021-03-29 22:50:00,20,0.00000940,0.00000937,0.00012384,
2021-03-29 22:45:00,52,0.00000897,0.00000003,0.00007200000000000002,
2021-03-29 22:45:00,20,0.00000897,0.00000894,0.00007200000000000002,
